date,item,unit_price,tax,transaction_amount,transaction_mode,transaction_currency
2023-12-25 18:01:53,civil,75.62,9.52,510.84,debit card,INR
2023-08-18 21:00:54,mother,37.85,4.08,293.51,cash,USD
2023-08-25 21:15:07,return,79.48,6.76,86.24,UPI,USD
2023-10-09 00:30:30,name,33.29,4.75,190.2,cash,INR
2023-10-30 03:11:57,modern,28.22,4.21,97.29,UPI,INR
2024-02-05 21:18:49,inside,1.39,0.09,2.96,debit card,USD
2024-01-02 13:04:48,military,37.66,4.62,169.12,credit card,USD
2024-03-15 21:18:52,media,79.01,7.73,86.74,cash,USD
2024-05-09 13:49:01,source,76.58,4.87,488.7,UPI,INR
2023-10-02 20:32:35,growth,2.77,0.35,9.36,UPI,USD
2023-08-18 09:24:30,brother,79.61,6.59,344.8,debit card,USD
2024-02-26 05:58:41,any,92.64,12.66,526.5,cash,USD
2023-05-21 14:55:11,test,5.52,0.55,24.28,UPI,INR
2023-09-14 20:25:47,employee,14.33,2.05,65.52,UPI,INR
2024-03-15 17:26:34,line,9.83,1.32,100.35,credit card,USD
2024-02-18 19:30:23,establish,45.72,5.8,515.2,UPI,INR
2024-05-09 00:43:32,participant,91.12,11.24,511.8,cash,USD
2023-08-12 07:01:08,color,78.7,8.73,349.72,UPI,INR
2024-03-30 13:28:43,pull,44.31,6.21,101.04,debit card,INR
2024-02-18 08:17:06,president,1.14,0.15,6.45,UPI,USD
2024-01-05 07:23:36,protect,35.31,2.7,342.09,debit card,INR
2024-03-23 12:01:39,against,67.14,9.44,689.22,credit card,USD
2024-02-26 09:34:27,question,58.92,5.6,193.56,,INR
2024-01-17 06:17:11,poor,57.93,7.09,520.16,cash,USD
2023-08-09 14:43:23,us,43.92,6.04,499.6,cash,USD
2023-06-23 16:57:51,perform,3.87,0.36,29.61,credit card,USD
2023-07-18 16:17:07,thought,1.36,0.16,9.12,UPI,INR
2023-07-12 07:49:40,yourself,5.59,0.43,42.14,UPI,USD
2024-01-30 05:47:23,place,72.86,6.04,789.0,debit card,INR
2023-09-27 15:34:48,traditional,84.85,6.49,639.38,cash,USD
2023-06-17 11:27:40,our,30.32,2.27,228.13,cash,INR
2023-12-06 15:20:23,stuff,87.11,11.37,196.96,debit card,USD
2023-11-07 21:34:36,feeling,8.98,0.9,49.4,debit card,USD
2024-04-26 21:56:56,style,42.49,2.46,449.5,debit card,INR
2024-05-15 04:47:24,performance,72.76,7.06,79.82,credit card,USD
2023-07-04 19:40:06,pick,5.63,0.79,25.68,debit card,INR
2023-09-18 07:47:48,note,1.91,0.1,16.08,credit card,INR
2023-10-14 08:23:49,major,41.94,4.41,231.75,credit card,INR
2023-06-22 16:44:28,raise,44.96,4.31,443.43,UPI,USD
2023-05-18 05:47:09,poor,62.33,6.34,206.01,UPI,INR
2024-02-18 19:44:15,anyone,47.64,6.76,272.0,cash,USD
2023-05-24 05:12:58,attention,44.74,2.83,47.57,debit card,USD
2024-03-30 14:24:47,only,91.42,7.18,887.4,UPI,USD
2023-07-30 14:48:18,rather,36.27,3.89,321.28,cash,INR
2023-09-11 11:52:42,change,64.61,6.97,286.32,cash,INR
2023-08-04 18:08:22,leader,3.96,0.43,43.9,UPI,INR
2023-08-11 08:28:10,view,10.79,0.7,68.94,credit card,INR
2023-09-17 18:28:08,public,60.7,8.01,343.55,cash,USD
2023-11-06 17:09:18,yourself,24.28,1.46,231.66,UPI,INR
2023-11-18 23:10:23,form,90.58,10.76,810.72,UPI,USD
2023-07-03 04:31:38,measure,4.02,0.38,35.2,debit card,INR
2023-08-07 04:26:42,power,65.55,4.87,70.42,,INR
2023-10-03 20:57:25,news,11.14,1.09,48.92,credit card,INR
2023-06-23 10:16:13,work,19.02,1.31,40.66,UPI,INR
2024-02-03 06:47:46,security,47.04,6.04,371.56,cash,INR
2023-08-03 09:50:08,behavior,12.87,0.99,83.16,cash,INR
2024-03-04 14:57:36,direction,43.63,5.72,296.1,UPI,INR
2023-08-25 06:07:32,forget,33.29,1.78,70.14,debit card,USD
2024-03-16 03:04:04,long,39.11,2.76,167.48,credit card,USD
2024-03-10 08:15:07,third,89.79,4.93,473.6,credit card,USD
2023-11-15 10:17:08,fight,9.1,0.73,78.64,debit card,INR
2023-07-07 13:48:16,low,6.3,0.72,63.18,credit card,INR
2023-10-30 14:54:05,authority,51.2,6.45,115.3,cash,INR
2023-12-25 04:17:59,process,94.33,7.21,1015.4,cash,INR
2023-07-26 23:16:59,part,39.73,4.46,441.9,credit card,INR
2023-10-06 11:21:55,buy,55.1,4.49,595.9,credit card,USD
2023-08-16 08:26:52,even,66.74,4.79,214.59,UPI,INR
2024-03-04 13:20:25,enjoy,80.84,6.04,86.88,debit card,INR
2023-12-28 19:18:13,born,34.41,4.31,77.44,cash,USD
2024-04-26 07:01:28,I,88.39,11.9,902.61,cash,INR
2024-01-11 19:27:26,center,28.96,3.57,195.18,credit card,USD
2023-08-01 16:08:47,low,72.5,10.77,249.81,UPI,INR
2024-04-08 19:35:31,write,77.9,8.68,865.8,cash,USD
2024-05-08 03:39:40,treat,7.77,0.72,84.9,cash,USD
2024-01-21 04:44:41,defense,50.88,5.46,281.7,credit card,INR
2023-08-10 09:26:38,stuff,17.3,1.17,18.47,cash,INR
2024-04-29 17:43:49,road,98.4,11.13,438.12,cash,USD
2024-01-28 08:54:46,try,74.15,7.18,569.31,credit card,USD
2023-05-25 19:16:09,able,84.77,9.76,378.12,credit card,INR
2024-04-26 21:56:38,after,10.78,1.0,47.12,debit card,INR
2023-05-26 11:42:15,section,85.01,11.07,96.08,cash,USD
2023-10-13 01:03:27,class,15.15,1.63,151.02,debit card,USD
2024-01-29 00:18:19,kid,6.41,0.77,21.54,debit card,USD
2023-07-10 01:01:28,type,10.81,0.81,104.58,credit card,INR
2023-07-21 02:28:47,put,99.64,11.82,557.3,UPI,INR
2024-04-25 03:28:09,unit,79.05,7.13,603.26,UPI,INR
2024-04-09 15:09:59,interest,20.38,2.23,162.0831813901056,UPI,USD
2023-08-02 09:11:48,wait,96.65,13.24,219.78,debit card,USD
2023-07-28 11:36:46,low,87.83,5.81,561.84,UPI,INR
2023-06-29 22:48:55,be,31.8,2.78,103.74,cash,USD
2023-06-17 11:34:43,financial,12.47,1.77,28.48,credit card,INR
2023-07-01 00:14:18,public,2.65,0.26,26.19,credit card,USD
2023-10-27 04:31:32,class,86.03,4.72,181.5,cash,USD
2023-10-22 02:39:01,candidate,14.51,0.87,107.66,credit card,USD
2024-02-08 10:39:48,difficult,54.57,3.89,116.92,UPI,USD
2023-11-22 22:07:51,concern,92.13,4.87,582.0,cash,USD
2023-12-12 04:50:04,look,75.45,6.51,491.76,debit card,INR
2024-04-13 00:24:19,news,57.64,3.82,245.84,debit card,INR
2024-02-20 14:49:41,move,29.06,3.57,163.15,credit card,INR
2023-10-04 15:08:49,go,19.66,1.43,126.54,debit card,USD
2024-03-15 15:27:04,such,56.37,7.07,253.76,UPI,INR
2023-07-23 21:04:29,whatever,38.85,3.28,337.04,credit card,INR
2023-06-01 05:48:19,president,66.59,4.01,353.0,UPI,INR
2023-09-18 19:44:51,plant,89.88,4.77,378.6,cash,INR
2024-01-20 06:18:10,animal,23.7,2.66,52.72,credit card,USD
2023-08-07 00:13:33,effect,40.11,4.75,403.74,debit card,INR
2023-12-01 02:53:13,product,67.46,5.32,218.34,cash,USD
2023-10-28 01:46:39,allow,37.91,5.02,85.86,debit card,INR
2024-03-28 06:30:42,stuff,19.78,2.6,156.66,credit card,INR
2023-10-16 21:43:54,fall,60.97,7.21,477.26,credit card,USD
2023-12-30 08:51:17,there,67.37,9.46,691.47,UPI,USD
2024-01-16 21:11:14,heavy,21.15,1.12,111.35,credit card,INR
2023-12-08 01:05:44,because,84.8,4.25,89.05,credit card,USD
2023-10-25 04:52:45,where,23.05,2.17,201.76,credit card,USD
2023-10-16 09:26:40,white,60.77,3.7,193.41,cash,USD
2024-03-23 20:42:15,watch,45.29,6.72,468.09,cash,INR
2024-04-07 06:13:40,assume,70.24,8.4,629.12,UPI,USD
2023-09-01 12:17:52,together,88.67,8.03,386.8,debit card,INR
2023-12-04 08:00:13,ability,85.53,9.9,95.43,UPI,USD
2024-03-26 01:39:54,international,30.17,2.74,98.73,credit card,INR
2023-12-08 13:19:15,agreement,20.66,1.89,271.2415817791695,credit card,INR
2023-08-11 14:10:11,ever,31.19,4.33,284.16,credit card,USD
2023-10-01 18:30:01,sea,99.27,14.09,1020.24,credit card,USD
2024-04-15 03:49:11,she,8.17,0.71,62.16,UPI,USD
2024-03-12 12:45:48,player,26.21,1.45,82.98,UPI,INR
2024-05-14 07:40:46,perhaps,48.81,3.42,156.69,cash,USD
2023-11-03 01:54:24,certainly,9.15,1.14,61.74,UPI,INR
2024-05-07 13:39:30,customer,12.0,0.65,75.9,UPI,USD
2023-07-08 10:54:43,black,27.94,2.7,275.76,UPI,USD
2023-09-06 08:41:40,upon,36.36,3.11,78.94,cash,INR
2024-02-22 02:15:51,happy,77.46,10.47,615.51,UPI,USD
2023-12-26 13:44:20,recently,60.05,4.5,516.4,cash,USD
2023-12-21 06:47:46,education,30.56,2.65,232.47,UPI,USD
2023-11-22 09:58:02,democratic,18.09,1.03,57.36,cash,USD
2023-11-16 00:17:29,green,42.59,6.02,388.88,cash,USD
2023-07-23 05:28:46,find,11.08,1.21,61.45,UPI,USD
2023-10-20 01:18:15,campaign,27.76,1.97,148.65,debit card,USD
2024-02-28 22:35:16,must,84.72,10.64,286.08,UPI,USD
2024-01-25 13:30:08,value,70.75,7.97,472.32,cash,USD
2023-07-25 20:50:23,note,44.48,5.89,302.22,UPI,INR
2023-07-16 01:27:39,do,90.92,13.46,835.04,credit card,INR
2024-05-03 05:07:21,growth,25.92,3.83,297.5,debit card,USD
2023-10-09 23:47:34,window,56.97,7.42,257.56,debit card,INR
2024-01-07 18:18:52,white,4.11,0.21,34.56,debit card,USD
2024-03-20 18:37:07,already,76.39,5.03,325.68,credit card,USD
2024-01-15 01:50:33,radio,56.55,7.57,641.2,debit card,INR
2023-08-06 21:05:34,per,80.66,8.03,354.76,cash,INR
2023-06-11 04:14:29,check,3.0,0.28,19.68,credit card,USD
2023-12-13 03:38:47,site,37.78,2.25,40.03,UPI,INR
2023-10-20 11:09:41,federal,92.76,5.77,788.24,credit card,USD
2024-02-29 11:07:46,take,72.09,9.76,1333.8133376273252,cash,INR
2023-07-27 18:29:05,measure,69.81,5.27,375.4,debit card,INR
2024-03-03 22:56:12,kitchen,75.06,4.12,712.62,credit card,USD
2023-11-05 22:49:27,deep,50.31,5.04,221.4,credit card,INR
2024-04-23 00:42:59,time,35.6,3.66,274.82,debit card,USD
2023-09-27 23:29:18,again,68.65,5.14,442.74,cash,USD
2023-06-09 07:15:09,item,97.66,12.3,109.96,cash,INR
2023-08-06 04:49:14,movement,41.21,4.6,412.29,UPI,INR
2023-07-11 16:15:09,some,67.9,6.52,744.2,cash,USD
2023-07-26 01:16:13,so,44.04,5.29,443.97,cash,INR
2023-10-16 06:25:10,interesting,41.58,5.11,233.45,UPI,USD
2023-07-12 21:50:33,ten,92.0,11.53,7171.86090707184,credit card,INR
2023-06-27 05:39:42,phone,30.96,4.47,2122.782808230182,credit card,USD
2023-06-29 08:45:09,present,85.12,9.24,471.8,UPI,INR
2023-11-04 20:24:43,food,84.04,6.88,454.6,debit card,USD
2023-11-03 06:10:09,you,70.25,3.7,295.8,debit card,USD
2023-07-12 18:05:06,science,48.06,2.47,505.3,credit card,USD
2024-01-02 07:11:15,reveal,53.81,4.75,585.6,UPI,INR
2023-06-02 08:25:48,century,58.55,3.59,372.84,debit card,USD
2024-01-03 23:14:40,animal,3.56,0.42,15.92,credit card,USD
2023-07-19 22:27:42,member,24.37,1.59,181.72,debit card,USD
2023-09-12 10:39:19,military,64.95,8.91,369.3,credit card,INR
2023-11-13 06:09:35,simply,14.86,1.83,150.21,cash,INR
2023-06-08 11:37:49,east,13.05,0.89,97.58,UPI,INR
2023-08-27 12:45:32,staff,46.54,4.02,252.8,debit card,INR
2024-02-06 16:21:22,charge,54.54,7.41,371.7,cash,USD
2023-08-05 20:58:08,expert,65.68,4.81,70.49,cash,USD
2023-09-01 14:20:13,language,2.67,0.35,24.16,UPI,USD
2023-09-14 20:03:46,blood,26.83,3.7,122.12,UPI,USD
2024-04-28 08:13:39,voice,63.63,3.46,670.9,UPI,USD
2023-07-23 02:29:44,consumer,48.53,2.52,51.05,credit card,USD
2023-10-25 10:02:35,standard,62.45,7.67,701.2,debit card,USD
2023-07-13 12:29:36,cell,25.35,3.36,28.71,UPI,INR
2023-07-06 23:53:41,rich,29.96,2.64,32.6,UPI,INR
2023-05-19 20:00:09,agency,43.94,3.89,382.64,cash,INR
2024-04-25 12:21:52,small,76.46,10.98,612.08,cash,USD
2023-06-22 19:38:07,sister,41.22,5.06,277.68,credit card,INR
2023-09-30 13:26:35,threat,74.91,4.47,238.14,debit card,USD
2024-04-14 07:26:04,visit,87.26,6.66,93.92,cash,INR
2023-12-28 11:48:18,everything,3.75,0.26,16.04,cash,USD
2023-08-04 19:38:18,administration,15.26,1.03,81.45,UPI,USD
2023-05-24 08:20:04,child,62.4,4.33,533.84,debit card,USD
2024-02-08 18:56:50,begin,10.91,0.9,23.62,UPI,USD
2023-10-08 01:34:51,energy,11.11,1.14,24.5,cash,USD
2023-06-30 15:10:26,skin,83.93,7.82,917.5,credit card,USD
2024-04-16 10:56:33,together,65.79,8.66,223.35,credit card,INR
2024-05-10 16:16:42,just,58.25,7.29,524.32,UPI,USD
2023-10-06 20:22:56,claim,80.97,10.56,549.18,cash,INR
2023-08-12 14:49:03,customer,12.99,1.73,88.32,cash,INR
2023-07-18 14:40:32,themselves,29.38,1.94,219.24,debit card,INR
2023-05-31 15:47:22,front,1.5,0.19,16.9,debit card,INR
2023-07-19 20:15:12,personal,27.11,3.17,272.52,UPI,INR
2024-02-11 18:48:02,eight,84.3,12.17,868.23,cash,USD
2024-02-23 16:34:07,decade,12.08,1.43,121.59,UPI,USD
2023-07-08 19:06:48,allow,1.64,0.1,3.48,UPI,USD
2024-02-25 06:06:45,Mr,99.85,14.02,569.35,UPI,USD
2023-12-15 06:11:40,city,44.44,5.41,398.8,cash,INR
2023-05-31 12:23:45,assume,2.59,0.13,10.88,cash,USD
2023-11-21 03:10:13,be,15.38,1.25,149.67,UPI,USD
2023-11-21 15:04:38,least,12.51,1.18,13.69,debit card,USD
2023-09-17 06:43:43,help,90.09,7.93,392.08,cash,USD
2023-06-23 20:54:00,reach,73.48,7.21,80.69,debit card,INR
2024-04-20 22:26:28,between,77.16,5.62,827.8,UPI,USD
2023-06-04 17:51:03,describe,23.94,2.24,261.8,cash,USD
2023-07-23 11:18:41,art,55.03,7.94,188.91,UPI,INR
2023-10-21 02:42:11,themselves,46.88,6.14,53.02,debit card,USD
2023-06-23 01:11:31,chance,40.34,5.06,317.8,UPI,USD
2023-11-26 11:41:01,image,2.5,0.29,22.32,cash,USD
2024-03-21 19:49:55,garden,20.92,2.42,210.06,UPI,USD
2023-09-18 11:30:34,will,66.82,8.27,375.45,cash,INR
2024-01-08 18:16:43,recognize,46.04,4.94,50.98,cash,INR
2024-01-19 12:32:38,teacher,48.23,5.52,107.5,debit card,INR
2024-01-04 21:31:37,understand,72.75,9.46,822.1,UPI,USD
2023-09-30 02:38:53,culture,87.39,8.4,478.95,UPI,USD
2023-07-25 16:05:38,exist,78.34,10.99,535.98,credit card,INR
2023-10-22 09:26:51,design,16.61,2.29,132.3,credit card,USD
2023-07-25 03:09:30,health,51.95,4.91,113.72,UPI,USD
2023-07-27 13:18:12,year,29.42,2.63,64.1,UPI,INR
2024-03-06 23:11:42,produce,32.76,4.59,186.75,UPI,USD
2023-06-28 04:59:20,establish,82.71,4.95,175.32,cash,INR
2024-02-15 14:21:32,husband,49.09,3.15,261.2,UPI,INR
2023-10-27 08:59:02,plan,97.29,12.25,876.32,UPI,USD
2023-06-05 07:32:55,contain,77.76,5.54,333.2,cash,USD
2024-01-11 21:47:26,budget,29.64,3.63,66.54,debit card,USD
2024-04-17 20:40:51,pretty,87.86,5.01,278.61,credit card,INR
2023-09-20 09:17:11,scientist,16.01,1.63,158.76,cash,USD
2024-03-24 23:55:39,red,68.66,8.11,76.77,UPI,INR
2023-09-22 10:28:59,green,6.08,0.77,41.1,UPI,INR
2024-01-18 21:54:29,country,27.83,3.2,217.21,cash,INR
2024-03-25 14:45:50,again,37.63,2.95,243.48,UPI,USD
2023-10-02 13:47:53,ok,74.65,7.35,3366.963741873538,UPI,USD
2023-10-01 14:23:03,set,80.59,6.51,435.5,UPI,INR
2023-10-23 09:15:15,book,94.34,10.41,1047.5,UPI,INR
2023-08-14 22:20:25,campaign,30.45,2.05,162.5,cash,USD
2024-03-30 01:31:24,important,20.89,1.99,205.92,credit card,USD
2024-01-02 09:45:30,authority,71.71,5.82,575.7711320268747,debit card,USD
2023-10-11 14:41:10,read,58.38,6.05,257.72,credit card,USD
2023-08-25 10:50:10,because,45.72,5.81,309.18,cash,INR
2023-10-12 20:14:22,full,43.25,3.4,466.5,UPI,INR
2023-09-10 02:05:21,government,57.06,7.29,514.8,cash,USD
2023-09-25 06:52:13,capital,69.24,6.99,152.46,debit card,USD
2023-05-23 10:38:50,hard,19.54,1.62,148.12,debit card,USD
2024-02-24 07:20:26,check,27.32,2.88,271.8,debit card,INR
2024-04-26 15:58:34,bit,75.23,6.3,163.06,debit card,INR
2023-11-12 15:19:52,outside,43.0,4.0,235.0,debit card,USD
2023-08-22 11:17:45,general,16.35,1.02,104.22,cash,INR
2023-09-17 18:19:20,blue,7.76,0.74,34.0,UPI,USD
2024-04-09 23:41:07,perform,80.03,6.52,86.55,cash,INR
2024-01-15 09:04:06,above,78.34,5.85,168.38,cash,INR
2023-05-25 20:08:15,serve,72.56,10.48,498.24,cash,INR
2023-11-01 15:19:25,strong,8.78,0.74,19.04,credit card,USD
2024-05-05 17:01:00,spend,70.19,10.2,160.78,cash,INR
2024-04-27 11:41:06,next,45.71,4.61,452.88,cash,INR
2024-02-27 07:06:14,else,26.69,3.89,61.16,UPI,INR
2023-06-05 03:34:12,kid,4.56,0.58,51.4,credit card,USD
2023-12-03 05:31:52,green,91.43,11.86,413.16,cash,USD
2023-10-28 06:51:27,scientist,88.54,11.45,499.95,UPI,INR
2024-02-28 17:41:41,learn,98.91,12.89,223.6,cash,USD
2023-06-04 13:53:38,many,83.0,4.75,263.25,cash,INR
2024-04-12 03:43:40,stand,16.35,1.55,71.6,debit card,USD
2023-06-02 22:33:44,body,30.57,3.38,135.8,debit card,INR
2023-10-04 03:04:15,early,65.33,4.05,416.28,cash,INR
2023-10-15 17:24:18,audience,10.98,1.06,60.2,credit card,INR
2023-07-23 10:02:27,source,57.91,7.69,196.8,credit card,USD
2023-10-21 10:04:08,herself,66.83,4.5,71.33,debit card,USD
2023-12-24 15:55:27,since,6.88,1.0,141.08790284823425,debit card,INR
2023-08-16 07:16:07,detail,56.23,5.24,122.94,cash,USD
2023-10-10 02:10:06,must,2.16,0.11,6.81,debit card,USD
2024-03-28 08:09:11,high,62.22,4.34,133.12,credit card,INR
2023-11-08 19:51:47,television,78.85,5.41,252.78,cash,INR
2023-08-02 01:20:08,evening,81.63,9.63,821.34,cash,INR
2023-12-26 21:22:11,capital,63.68,8.53,5181.799035112786,credit card,USD
2024-03-20 12:27:03,environment,93.51,13.85,1073.6,cash,INR
2023-08-17 02:44:32,cause,3.16,0.36,10.56,debit card,INR
2024-05-11 13:29:59,sign,94.74,10.46,526.0,debit card,USD
2023-09-19 04:36:26,child,2.42,0.22,23.76,debit card,INR
2024-04-07 23:23:53,Mr,18.91,2.5,85.64,cash,INR
2024-05-01 06:31:31,point,49.69,5.61,387.1,UPI,INR
2023-08-12 03:16:13,plant,23.05,2.74,77.37,debit card,USD
2024-01-13 13:42:38,raise,82.17,7.81,539.88,debit card,USD
2024-01-01 19:49:46,sound,27.79,3.47,218.82,debit card,USD
2023-08-22 02:49:40,central,66.83,8.71,4691.795242235828,debit card,USD
2024-03-29 23:32:15,PM,4.88,0.73,5.61,cash,USD
2023-07-05 00:34:05,other,79.24,7.53,694.16,,INR
2023-09-19 17:27:04,film,23.8,1.46,75.78,debit card,INR
2023-09-25 11:07:27,first,50.06,5.39,55.45,debit card,INR
2024-02-03 03:02:30,music,91.42,11.89,413.24,debit card,INR
2023-05-16 22:21:56,benefit,79.58,11.77,182.7,debit card,USD
2023-09-28 12:22:05,production,95.41,13.72,109.13,cash,USD
2024-04-29 09:04:18,feeling,81.38,6.03,874.1,debit card,USD
2023-07-25 01:02:07,hotel,33.91,4.32,267.61,debit card,USD
2023-07-09 11:20:18,fall,63.5,3.45,334.75,credit card,USD
2023-08-14 19:31:22,reflect,21.36,1.29,22.65,cash,INR
2023-05-20 04:35:27,medical,18.74,1.61,183.15,debit card,INR
2024-01-05 22:09:10,behind,49.9,2.6,420.0,,USD
2023-06-17 06:10:04,practice,72.38,4.48,768.6,,USD
2023-11-23 07:39:21,issue,17.77,2.13,179.1,UPI,USD
2023-08-10 16:19:05,administration,39.7,3.79,43.49,cash,USD
2024-01-07 10:05:46,probably,68.03,6.02,370.25,UPI,INR
2023-11-09 07:13:14,down,13.41,1.85,61.04,UPI,INR
2023-11-03 19:27:39,brother,17.03,2.36,77.56,credit card,USD
2023-08-08 13:10:41,occur,23.96,2.76,160.32,credit card,USD
2024-01-21 06:56:13,space,34.08,4.31,268.73,credit card,INR
2024-05-14 18:21:00,accept,29.69,3.21,197.4,UPI,USD
2023-12-28 04:24:34,structure,20.88,2.63,47.02,credit card,INR
2023-09-15 11:19:17,box,47.81,5.8,321.66,credit card,USD
2023-07-06 11:38:23,leader,48.45,3.57,468.18,cash,INR
2024-05-02 04:35:53,work,20.82,1.89,90.84,debit card,USD
2023-05-20 11:01:11,they,70.69,8.56,396.25,UPI,USD
2023-09-28 06:06:11,also,18.58,2.52,189.9,debit card,USD
2023-12-27 03:13:51,decide,98.43,9.45,539.4,UPI,INR
2023-06-12 01:17:31,describe,85.48,6.77,276.75,cash,USD
2024-04-25 13:55:44,use,49.03,4.34,53.37,credit card,USD
2023-09-18 03:50:33,particularly,91.51,10.0,8745.209216173707,credit card,INR
2023-10-04 00:17:52,piece,88.57,8.39,96.96,UPI,USD
2023-08-25 13:18:30,knowledge,91.51,9.81,1013.2,credit card,INR
2024-02-15 15:23:18,factor,30.77,3.85,138.48,UPI,INR
2023-06-15 20:20:29,word,41.51,5.45,281.76,credit card,USD
2023-05-30 07:24:21,fear,65.95,5.89,502.88,credit card,USD
2024-01-24 23:36:04,peace,35.79,3.04,310.64,credit card,USD
2023-07-12 13:35:57,home,82.05,9.17,456.1,debit card,INR
2024-04-01 16:44:19,group,6.95,0.72,76.7,credit card,USD
2023-08-12 12:20:11,note,15.39,1.49,16.88,UPI,USD
2024-03-10 23:20:29,house,48.35,3.57,363.44,cash,USD
2024-03-22 02:02:16,nice,2.79,0.29,6.16,debit card,USD
2024-04-08 23:31:32,respond,35.42,2.65,38.07,cash,USD
2024-04-05 15:00:16,I,13.2,0.74,111.52,debit card,USD
2024-04-25 21:56:53,dinner,19.15,0.99,100.7,credit card,INR
2023-12-04 23:19:27,imagine,95.0,13.95,544.75,cash,USD
2023-06-08 12:35:06,center,12.35,1.65,70.0,UPI,USD
2024-01-12 12:54:32,space,12.63,1.22,124.65,credit card,USD
2023-11-04 10:47:47,area,52.97,5.42,583.9,debit card,INR
2024-03-14 01:43:41,discover,7.13,0.67,31.2,cash,INR
2024-03-12 19:11:53,international,82.57,6.81,804.42,cash,USD
2023-12-12 11:11:53,suggest,14.13,0.73,104.02,cash,USD
2024-05-06 17:45:02,key,44.27,6.42,2502.441199532913,UPI,INR
2023-10-10 18:00:40,group,97.39,9.76,964.35,UPI,INR
2024-02-02 08:03:31,give,16.62,1.77,55.17,cash,INR
2023-12-19 11:02:17,exist,76.1,7.87,419.85,UPI,INR
2024-01-01 08:31:25,move,42.32,3.8,138.36,debit card,INR
2024-02-28 10:08:12,play,27.59,2.42,150.05,debit card,INR
2023-12-15 05:46:12,government,83.22,4.83,88.05,UPI,INR
2024-04-13 19:25:30,about,71.04,5.18,533.54,debit card,USD
2024-04-08 01:43:28,religious,67.24,5.41,581.2,credit card,USD
2024-01-14 04:46:57,most,69.15,6.71,455.16,cash,INR
2024-02-21 16:38:17,cold,82.28,11.78,846.54,debit card,INR
2024-01-02 23:26:39,might,81.25,10.71,919.6,cash,INR
2023-08-05 18:47:50,the,90.15,9.46,896.49,UPI,INR
2024-05-05 17:43:55,everyone,43.2,6.34,297.24,credit card,INR
2024-04-17 20:30:03,your,72.23,7.97,802.0,debit card,USD
2023-12-25 11:02:24,choose,94.9,8.35,722.75,cash,INR
2023-09-22 00:44:17,system,96.22,5.65,611.22,credit card,INR
2024-02-21 04:55:11,many,30.21,2.4,65.22,debit card,INR
2023-06-20 12:12:27,him,26.95,4.0,30.95,debit card,USD
2024-04-15 22:35:48,seem,14.95,1.19,96.84,cash,INR
2023-08-04 17:18:54,both,62.0,3.85,263.4,debit card,USD
2023-10-11 11:05:51,important,44.2,6.53,355.11,credit card,USD
2023-06-30 23:07:10,TV,19.24,2.07,170.48,debit card,INR
2023-11-07 19:17:18,hope,5.15,0.56,5.71,credit card,USD
2023-07-28 02:25:01,hair,27.81,1.88,59.38,cash,INR
2023-05-16 17:18:04,tonight,75.16,9.82,849.8,credit card,USD
2024-02-14 14:31:35,kitchen,99.94,12.29,5814.72275757374,debit card,INR
2023-10-27 11:30:02,fight,93.15,12.88,424.12,cash,INR
2023-07-08 03:33:58,coach,68.37,8.92,386.45,UPI,USD
2023-06-19 16:37:33,huge,53.1,6.45,595.5,credit card,INR
2024-01-03 22:16:30,easy,13.15,1.04,42.57,cash,INR
2023-06-18 16:18:22,new,25.61,2.59,141.0,UPI,USD
2024-01-11 04:50:54,American,57.69,4.89,438.06,debit card,INR
2024-04-12 14:26:54,event,43.59,2.48,230.35,UPI,INR
2023-09-27 02:33:21,must,53.22,6.08,237.2,UPI,INR
2024-01-19 17:34:14,including,30.33,4.4,34.73,debit card,USD
2023-08-18 22:04:39,less,83.46,9.67,372.52,debit card,USD
2024-03-04 12:08:58,pull,81.55,11.93,654.36,credit card,USD
2023-09-03 00:49:55,likely,11.95,1.59,40.62,UPI,INR
2023-08-02 18:11:46,later,66.52,8.26,224.34,debit card,INR
2023-11-25 19:39:28,run,65.33,8.82,148.3,UPI,USD
2023-10-23 19:17:46,especially,61.98,8.31,562.32,debit card,INR
